# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-04-06 11:49:27 -04:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10128500 WEBER RIVER NEAR OAKLEY, UT
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 10128500
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    143489      00060        00003      144284         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been edited or estimated by USGS personnel and is write protected.
#     P  Provisional data subject to revision.
#     Ice  Ice affected
#
agency_cd	site_no	datetime	143489_00060_00003	143489_00060_00003_cd
USGS	10128500	2013-04-04	74	A
USGS	10128500	2013-04-05	85	A
USGS	10128500	2013-04-06	79	A
USGS	10128500	2013-04-07	77	A
USGS	10128500	2013-04-08	78	A
USGS	10128500	2013-04-09	73	A
USGS	10128500	2013-04-10	69	A
USGS	10128500	2013-04-11	74	A
USGS	10128500	2013-04-12	73	A
USGS	10128500	2013-04-13	77	A
USGS	10128500	2013-04-14	73	A
USGS	10128500	2013-04-15	73	A
USGS	10128500	2013-04-16	69	A
USGS	10128500	2013-04-17	65	A
USGS	10128500	2013-04-18	64	A
USGS	10128500	2013-04-19	63	A
USGS	10128500	2013-04-20	68	A
USGS	10128500	2013-04-21	65	A
USGS	10128500	2013-04-22	66	A
USGS	10128500	2013-04-23	63	A
USGS	10128500	2013-04-24	66	A
USGS	10128500	2013-04-25	81	A
USGS	10128500	2013-04-26	92	A
USGS	10128500	2013-04-27	107	A
USGS	10128500	2013-04-28	132	A
USGS	10128500	2013-04-29	159	A
USGS	10128500	2013-04-30	174	A
USGS	10128500	2013-05-01	173	A
USGS	10128500	2013-05-02	158	A
USGS	10128500	2013-05-03	161	A
USGS	10128500	2013-05-04	185	A
USGS	10128500	2013-05-05	184	A
USGS	10128500	2013-05-06	200	A
USGS	10128500	2013-05-07	215	A
USGS	10128500	2013-05-08	237	A
USGS	10128500	2013-05-09	235	A
USGS	10128500	2013-05-10	272	A
USGS	10128500	2013-05-11	338	A
USGS	10128500	2013-05-12	357	A
USGS	10128500	2013-05-13	479	A
USGS	10128500	2013-05-14	617	A
USGS	10128500	2013-05-15	672	A
USGS	10128500	2013-05-16	713	A
USGS	10128500	2013-05-17	694	A
USGS	10128500	2013-05-18	617	A
USGS	10128500	2013-05-19	518	A
USGS	10128500	2013-05-20	472	A
USGS	10128500	2013-05-21	427	A
USGS	10128500	2013-05-22	440	A
USGS	10128500	2013-05-23	526	A
USGS	10128500	2013-05-24	579	A
USGS	10128500	2013-05-25	668	A
USGS	10128500	2013-05-26	769	A
USGS	10128500	2013-05-27	765	A
USGS	10128500	2013-05-28	738	A
USGS	10128500	2013-05-29	597	A
USGS	10128500	2013-05-30	478	A
USGS	10128500	2013-05-31	397	A
USGS	10128500	2013-06-01	394	A
USGS	10128500	2013-06-02	486	A
USGS	10128500	2013-06-03	649	A
USGS	10128500	2013-06-04	637	A
USGS	10128500	2013-06-05	654	A
USGS	10128500	2013-06-06	663	A
USGS	10128500	2013-06-07	693	A
USGS	10128500	2013-06-08	704	A
USGS	10128500	2013-06-09	671	A
USGS	10128500	2013-06-10	622	A
USGS	10128500	2013-06-11	554	A
USGS	10128500	2013-06-12	463	A
USGS	10128500	2013-06-13	406	A
USGS	10128500	2013-06-14	372	A
USGS	10128500	2013-06-15	323	A
USGS	10128500	2013-06-16	287	A
USGS	10128500	2013-06-17	267	A
USGS	10128500	2013-06-18	241	A
USGS	10128500	2013-06-19	221	A
USGS	10128500	2013-06-20	203	A
USGS	10128500	2013-06-21	192	A
USGS	10128500	2013-06-22	180	A
USGS	10128500	2013-06-23	174	A
USGS	10128500	2013-06-24	166	A
USGS	10128500	2013-06-25	159	A
USGS	10128500	2013-06-26	150	A
USGS	10128500	2013-06-27	143	A
USGS	10128500	2013-06-28	138	A
USGS	10128500	2013-06-29	126	A
USGS	10128500	2013-06-30	124	A
USGS	10128500	2013-07-01	143	A
USGS	10128500	2013-07-02	138	A
USGS	10128500	2013-07-03	137	A
USGS	10128500	2013-07-04	136	A
USGS	10128500	2013-07-05	146	A
USGS	10128500	2013-07-06	141	A
USGS	10128500	2013-07-07	141	A
USGS	10128500	2013-07-08	136	A
USGS	10128500	2013-07-09	129	A
USGS	10128500	2013-07-10	125	A
USGS	10128500	2013-07-11	123	A
USGS	10128500	2013-07-12	128	A
USGS	10128500	2013-07-13	139	A
USGS	10128500	2013-07-14	142	A
USGS	10128500	2013-07-15	139	A
USGS	10128500	2013-07-16	139	A
USGS	10128500	2013-07-17	148	A
USGS	10128500	2013-07-18	162	A
USGS	10128500	2013-07-19	141	A
USGS	10128500	2013-07-20	142	A
USGS	10128500	2013-07-21	132	A
USGS	10128500	2013-07-22	125	A
USGS	10128500	2013-07-23	126	A
USGS	10128500	2013-07-24	133	A
USGS	10128500	2013-07-25	130	A
USGS	10128500	2013-07-26	123	A
USGS	10128500	2013-07-27	118	A
USGS	10128500	2013-07-28	134	A
USGS	10128500	2013-07-29	133	A
USGS	10128500	2013-07-30	132	A
USGS	10128500	2013-07-31	124	A
USGS	10128500	2013-08-01	120	A
USGS	10128500	2013-08-02	116	A
USGS	10128500	2013-08-03	113	A
USGS	10128500	2013-08-04	110	A
USGS	10128500	2013-08-05	109	A
USGS	10128500	2013-08-06	107	A
USGS	10128500	2013-08-07	107	A
USGS	10128500	2013-08-08	110	A
USGS	10128500	2013-08-09	109	A
USGS	10128500	2013-08-10	107	A
USGS	10128500	2013-08-11	106	A
USGS	10128500	2013-08-12	104	A
USGS	10128500	2013-08-13	104	A
USGS	10128500	2013-08-14	100	A
USGS	10128500	2013-08-15	99	A
USGS	10128500	2013-08-16	97	A
USGS	10128500	2013-08-17	94	A
USGS	10128500	2013-08-18	75	A
USGS	10128500	2013-08-19	74	A
USGS	10128500	2013-08-20	75	A
USGS	10128500	2013-08-21	87	A
USGS	10128500	2013-08-22	88	A
USGS	10128500	2013-08-23	95	A
USGS	10128500	2013-08-24	98	A
USGS	10128500	2013-08-25	94	A
USGS	10128500	2013-08-26	89	A
USGS	10128500	2013-08-27	85	A
USGS	10128500	2013-08-28	84	A
USGS	10128500	2013-08-29	79	A
USGS	10128500	2013-08-30	78	A
USGS	10128500	2013-08-31	76	A
USGS	10128500	2013-09-01	76	A
USGS	10128500	2013-09-02	75	A
USGS	10128500	2013-09-03	74	A
USGS	10128500	2013-09-04	74	A
USGS	10128500	2013-09-05	78	A
USGS	10128500	2013-09-06	78	A
USGS	10128500	2013-09-07	78	A
USGS	10128500	2013-09-08	79	A
USGS	10128500	2013-09-09	76	A
USGS	10128500	2013-09-10	65	A
USGS	10128500	2013-09-11	68	A
USGS	10128500	2013-09-12	74	A
USGS	10128500	2013-09-13	79	A
USGS	10128500	2013-09-14	79	A
USGS	10128500	2013-09-15	80	A
USGS	10128500	2013-09-16	75	A
USGS	10128500	2013-09-17	71	A
USGS	10128500	2013-09-18	71	A
USGS	10128500	2013-09-19	63	A
USGS	10128500	2013-09-20	61	A
USGS	10128500	2013-09-21	59	A
USGS	10128500	2013-09-22	59	A
USGS	10128500	2013-09-23	60	A
USGS	10128500	2013-09-24	56	A
USGS	10128500	2013-09-25	57	A
USGS	10128500	2013-09-26	64	A
USGS	10128500	2013-09-27	70	A
USGS	10128500	2013-09-28	66	A
USGS	10128500	2013-09-29	67	A
USGS	10128500	2013-09-30	67	A
USGS	10128500	2013-10-01	67	A
USGS	10128500	2013-10-02	64	A
USGS	10128500	2013-10-03	68	A
USGS	10128500	2013-10-04	73	A
USGS	10128500	2013-10-05	71	A
USGS	10128500	2013-10-06	73	A
USGS	10128500	2013-10-07	73	A
USGS	10128500	2013-10-08	73	A
USGS	10128500	2013-10-09	69	A
USGS	10128500	2013-10-10	68	A
USGS	10128500	2013-10-11	73	A
USGS	10128500	2013-10-12	70	A
USGS	10128500	2013-10-13	70	A
USGS	10128500	2013-10-14	75	A
USGS	10128500	2013-10-15	71	A
USGS	10128500	2013-10-16	68	A
USGS	10128500	2013-10-17	68	A
USGS	10128500	2013-10-18	67	A
USGS	10128500	2013-10-19	64	A
USGS	10128500	2013-10-20	65	A
USGS	10128500	2013-10-21	63	A
USGS	10128500	2013-10-22	62	A
USGS	10128500	2013-10-23	61	A
USGS	10128500	2013-10-24	61	A
USGS	10128500	2013-10-25	60	A
USGS	10128500	2013-10-26	59	A
USGS	10128500	2013-10-27	58	A
USGS	10128500	2013-10-28	60	A
USGS	10128500	2013-10-29	62	A
USGS	10128500	2013-10-30	60	A
USGS	10128500	2013-10-31	60	A
USGS	10128500	2013-11-01	60	A
USGS	10128500	2013-11-02	58	A
USGS	10128500	2013-11-03	60	A
USGS	10128500	2013-11-04	55	A
USGS	10128500	2013-11-05	61	A
USGS	10128500	2013-11-06	57	A
USGS	10128500	2013-11-07	56	A
USGS	10128500	2013-11-08	57	A
USGS	10128500	2013-11-09	55	A
USGS	10128500	2013-11-10	55	A
USGS	10128500	2013-11-11	54	A
USGS	10128500	2013-11-12	53	A
USGS	10128500	2013-11-13	53	A
USGS	10128500	2013-11-14	52	A
USGS	10128500	2013-11-15	53	A
USGS	10128500	2013-11-16	51	A
USGS	10128500	2013-11-17	54	A
USGS	10128500	2013-11-18	53	A
USGS	10128500	2013-11-19	54	A
USGS	10128500	2013-11-20	54	A
USGS	10128500	2013-11-21	54	A
USGS	10128500	2013-11-22	52	A
USGS	10128500	2013-11-23	48	A:e
USGS	10128500	2013-11-24	57	A:e
USGS	10128500	2013-11-25	53	A:e
USGS	10128500	2013-11-26	53	A:e
USGS	10128500	2013-11-27	54	A
USGS	10128500	2013-11-28	52	A
USGS	10128500	2013-11-29	49	A
USGS	10128500	2013-11-30	50	A
USGS	10128500	2013-12-01	48	A
USGS	10128500	2013-12-02	48	A
USGS	10128500	2013-12-03	50	A
USGS	10128500	2013-12-04	45	A:e
USGS	10128500	2013-12-05	36	A:e
USGS	10128500	2013-12-06	41	A:e
USGS	10128500	2013-12-07	46	A:e
USGS	10128500	2013-12-08	46	A:e
USGS	10128500	2013-12-09	43	A:e
USGS	10128500	2013-12-10	42	A:e
USGS	10128500	2013-12-11	43	A:e
USGS	10128500	2013-12-12	44	A:e
USGS	10128500	2013-12-13	45	A:e
USGS	10128500	2013-12-14	46	A:e
USGS	10128500	2013-12-15	47	A:e
USGS	10128500	2013-12-16	48	A:e
USGS	10128500	2013-12-17	47	A:e
USGS	10128500	2013-12-18	47	A:e
USGS	10128500	2013-12-19	51	A:e
USGS	10128500	2013-12-20	52	A:e
USGS	10128500	2013-12-21	51	A:e
USGS	10128500	2013-12-22	50	A:e
USGS	10128500	2013-12-23	50	A:e
USGS	10128500	2013-12-24	50	A:e
USGS	10128500	2013-12-25	45	A:e
USGS	10128500	2013-12-26	49	A:e
USGS	10128500	2013-12-27	50	A:e
USGS	10128500	2013-12-28	49	A:e
USGS	10128500	2013-12-29	46	A:e
USGS	10128500	2013-12-30	48	A:e
USGS	10128500	2013-12-31	48	A:e
USGS	10128500	2014-01-01	48	A:e
USGS	10128500	2014-01-02	47	A:e
USGS	10128500	2014-01-03	47	A:e
USGS	10128500	2014-01-04	46	A:e
USGS	10128500	2014-01-05	44	A:e
USGS	10128500	2014-01-06	44	A:e
USGS	10128500	2014-01-07	48	A:e
USGS	10128500	2014-01-08	47	A:e
USGS	10128500	2014-01-09	46	A:e
USGS	10128500	2014-01-10	47	A:e
USGS	10128500	2014-01-11	47	A:e
USGS	10128500	2014-01-12	47	A:e
USGS	10128500	2014-01-13	47	A:e
USGS	10128500	2014-01-14	50	A:e
USGS	10128500	2014-01-15	49	A:e
USGS	10128500	2014-01-16	49	A:e
USGS	10128500	2014-01-17	50	A:e
USGS	10128500	2014-01-18	49	A:e
USGS	10128500	2014-01-19	48	A:e
USGS	10128500	2014-01-20	47	A:e
USGS	10128500	2014-01-21	46	A:e
USGS	10128500	2014-01-22	47	A:e
USGS	10128500	2014-01-23	47	A:e
USGS	10128500	2014-01-24	46	A:e
USGS	10128500	2014-01-25	48	A:e
USGS	10128500	2014-01-26	47	A:e
USGS	10128500	2014-01-27	47	A:e
USGS	10128500	2014-01-28	46	A:e
USGS	10128500	2014-01-29	48	A:e
USGS	10128500	2014-01-30	49	A:e
USGS	10128500	2014-01-31	49	A:e
USGS	10128500	2014-02-01	48	A:e
USGS	10128500	2014-02-02	47	A:e
USGS	10128500	2014-02-03	45	A:e
USGS	10128500	2014-02-04	46	A:e
USGS	10128500	2014-02-05	44	A:e
USGS	10128500	2014-02-06	46	A:e
USGS	10128500	2014-02-07	47	A:e
USGS	10128500	2014-02-08	48	A:e
USGS	10128500	2014-02-09	50	A:e
USGS	10128500	2014-02-10	51	A
USGS	10128500	2014-02-11	46	A
USGS	10128500	2014-02-12	48	A
USGS	10128500	2014-02-13	50	A
USGS	10128500	2014-02-14	49	A
USGS	10128500	2014-02-15	49	A
USGS	10128500	2014-02-16	48	A
USGS	10128500	2014-02-17	46	A
USGS	10128500	2014-02-18	47	A
USGS	10128500	2014-02-19	45	A
USGS	10128500	2014-02-20	44	A
USGS	10128500	2014-02-21	49	A:e
USGS	10128500	2014-02-22	50	A:e
USGS	10128500	2014-02-23	52	A
USGS	10128500	2014-02-24	52	A
USGS	10128500	2014-02-25	52	A
USGS	10128500	2014-02-26	53	A
USGS	10128500	2014-02-27	55	A
USGS	10128500	2014-02-28	54	A
USGS	10128500	2014-03-01	57	A
USGS	10128500	2014-03-02	55	A
USGS	10128500	2014-03-03	55	A
USGS	10128500	2014-03-04	55	A
USGS	10128500	2014-03-05	54	A
USGS	10128500	2014-03-06	56	A
USGS	10128500	2014-03-07	57	A
USGS	10128500	2014-03-08	56	A
USGS	10128500	2014-03-09	57	A
USGS	10128500	2014-03-10	58	A
USGS	10128500	2014-03-11	57	A
USGS	10128500	2014-03-12	53	A
USGS	10128500	2014-03-13	54	A
USGS	10128500	2014-03-14	53	A
USGS	10128500	2014-03-15	55	A
USGS	10128500	2014-03-16	54	A
USGS	10128500	2014-03-17	56	A
USGS	10128500	2014-03-18	53	A
USGS	10128500	2014-03-19	52	A
USGS	10128500	2014-03-20	54	A
USGS	10128500	2014-03-21	55	A
USGS	10128500	2014-03-22	55	A
USGS	10128500	2014-03-23	55	A
USGS	10128500	2014-03-24	57	A
USGS	10128500	2014-03-25	62	A
USGS	10128500	2014-03-26	66	A
USGS	10128500	2014-03-27	64	A
USGS	10128500	2014-03-28	62	A
USGS	10128500	2014-03-29	63	A
USGS	10128500	2014-03-30	67	A
USGS	10128500	2014-03-31	64	A
USGS	10128500	2014-04-01	64	A
USGS	10128500	2014-04-02	61	A
USGS	10128500	2014-04-03	59	A
USGS	10128500	2014-04-04	61	A
USGS	10128500	2014-04-05	63	A
USGS	10128500	2014-04-06	63	A
USGS	10128500	2014-04-07	64	A
USGS	10128500	2014-04-08	75	A
USGS	10128500	2014-04-09	90	A
USGS	10128500	2014-04-10	107	A
USGS	10128500	2014-04-11	123	A
USGS	10128500	2014-04-12	142	A
USGS	10128500	2014-04-13	141	A
USGS	10128500	2014-04-14	124	A
USGS	10128500	2014-04-15	122	A
USGS	10128500	2014-04-16	132	A
USGS	10128500	2014-04-17	153	A
USGS	10128500	2014-04-18	175	A
USGS	10128500	2014-04-19	190	A
USGS	10128500	2014-04-20	217	A
USGS	10128500	2014-04-21	256	A
USGS	10128500	2014-04-22	303	A
USGS	10128500	2014-04-23	312	A
USGS	10128500	2014-04-24	271	A
USGS	10128500	2014-04-25	272	A
USGS	10128500	2014-04-26	289	A
USGS	10128500	2014-04-27	259	A
USGS	10128500	2014-04-28	240	A
USGS	10128500	2014-04-29	228	A
USGS	10128500	2014-04-30	239	A
USGS	10128500	2014-05-01	243	A
USGS	10128500	2014-05-02	269	A
USGS	10128500	2014-05-03	314	A
USGS	10128500	2014-05-04	379	A
USGS	10128500	2014-05-05	425	A
USGS	10128500	2014-05-06	474	A
USGS	10128500	2014-05-07	439	A
USGS	10128500	2014-05-08	396	A
USGS	10128500	2014-05-09	380	A
USGS	10128500	2014-05-10	353	A
USGS	10128500	2014-05-11	328	A
USGS	10128500	2014-05-12	316	A
USGS	10128500	2014-05-13	313	A
USGS	10128500	2014-05-14	310	A
USGS	10128500	2014-05-15	324	A
USGS	10128500	2014-05-16	383	A
USGS	10128500	2014-05-17	451	A
USGS	10128500	2014-05-18	608	A
USGS	10128500	2014-05-19	715	A
USGS	10128500	2014-05-20	717	A
USGS	10128500	2014-05-21	740	A
USGS	10128500	2014-05-22	770	A
USGS	10128500	2014-05-23	867	A
USGS	10128500	2014-05-24	823	A
USGS	10128500	2014-05-25	841	A
USGS	10128500	2014-05-26	1070	A
USGS	10128500	2014-05-27	1440	A
USGS	10128500	2014-05-28	1650	A
USGS	10128500	2014-05-29	1650	A
USGS	10128500	2014-05-30	1590	A
USGS	10128500	2014-05-31	1450	A
USGS	10128500	2014-06-01	1300	A
USGS	10128500	2014-06-02	1210	A
USGS	10128500	2014-06-03	1190	A
USGS	10128500	2014-06-04	1160	A
USGS	10128500	2014-06-05	1020	A
USGS	10128500	2014-06-06	936	A
USGS	10128500	2014-06-07	827	A
USGS	10128500	2014-06-08	766	A
USGS	10128500	2014-06-09	616	A
USGS	10128500	2014-06-10	599	A
USGS	10128500	2014-06-11	575	A
USGS	10128500	2014-06-12	517	A
USGS	10128500	2014-06-13	492	A
USGS	10128500	2014-06-14	459	A
USGS	10128500	2014-06-15	408	A
USGS	10128500	2014-06-16	366	A
USGS	10128500	2014-06-17	344	A
USGS	10128500	2014-06-18	333	A
USGS	10128500	2014-06-19	302	A
USGS	10128500	2014-06-20	277	A
USGS	10128500	2014-06-21	263	A
USGS	10128500	2014-06-22	251	A
USGS	10128500	2014-06-23	244	A
USGS	10128500	2014-06-24	235	A
USGS	10128500	2014-06-25	226	A
USGS	10128500	2014-06-26	218	A
USGS	10128500	2014-06-27	223	A
USGS	10128500	2014-06-28	213	A
USGS	10128500	2014-06-29	197	A
USGS	10128500	2014-06-30	187	A
USGS	10128500	2014-07-01	176	A
USGS	10128500	2014-07-02	168	A
USGS	10128500	2014-07-03	162	A
USGS	10128500	2014-07-04	154	A
USGS	10128500	2014-07-05	147	A
USGS	10128500	2014-07-06	138	A
USGS	10128500	2014-07-07	133	A
USGS	10128500	2014-07-08	129	A
USGS	10128500	2014-07-09	126	A
USGS	10128500	2014-07-10	145	A
USGS	10128500	2014-07-11	174	A
USGS	10128500	2014-07-12	174	A
USGS	10128500	2014-07-13	146	A
USGS	10128500	2014-07-14	133	A
USGS	10128500	2014-07-15	124	A
USGS	10128500	2014-07-16	119	A
USGS	10128500	2014-07-17	114	A
USGS	10128500	2014-07-18	109	A
USGS	10128500	2014-07-19	107	A
USGS	10128500	2014-07-20	106	A
USGS	10128500	2014-07-21	119	A
USGS	10128500	2014-07-22	120	A
USGS	10128500	2014-07-23	122	A
USGS	10128500	2014-07-24	127	A
USGS	10128500	2014-07-25	120	A
USGS	10128500	2014-07-26	116	A
USGS	10128500	2014-07-27	121	A
USGS	10128500	2014-07-28	139	A
USGS	10128500	2014-07-29	159	A
USGS	10128500	2014-07-30	164	A
USGS	10128500	2014-07-31	154	A
USGS	10128500	2014-08-01	147	A
USGS	10128500	2014-08-02	141	A
USGS	10128500	2014-08-03	140	A
USGS	10128500	2014-08-04	143	A
USGS	10128500	2014-08-05	146	A
USGS	10128500	2014-08-06	151	A
USGS	10128500	2014-08-07	137	A
USGS	10128500	2014-08-08	131	A
USGS	10128500	2014-08-09	128	A
USGS	10128500	2014-08-10	124	A
USGS	10128500	2014-08-11	120	A
USGS	10128500	2014-08-12	119	A
USGS	10128500	2014-08-13	116	A
USGS	10128500	2014-08-14	115	A
USGS	10128500	2014-08-15	112	A
USGS	10128500	2014-08-16	108	A
USGS	10128500	2014-08-17	106	A
USGS	10128500	2014-08-18	102	A
USGS	10128500	2014-08-19	104	A
USGS	10128500	2014-08-20	133	A
USGS	10128500	2014-08-21	122	A
USGS	10128500	2014-08-22	117	A
USGS	10128500	2014-08-23	163	A
USGS	10128500	2014-08-24	157	A
USGS	10128500	2014-08-25	173	A
USGS	10128500	2014-08-26	184	A
USGS	10128500	2014-08-27	178	A
USGS	10128500	2014-08-28	182	A
USGS	10128500	2014-08-29	167	A
USGS	10128500	2014-08-30	159	A
USGS	10128500	2014-08-31	154	A
USGS	10128500	2014-09-01	148	A
USGS	10128500	2014-09-02	146	A
USGS	10128500	2014-09-03	143	A
USGS	10128500	2014-09-04	139	A
USGS	10128500	2014-09-05	134	A
USGS	10128500	2014-09-06	132	A
USGS	10128500	2014-09-07	131	A
USGS	10128500	2014-09-08	132	A
USGS	10128500	2014-09-09	176	A
USGS	10128500	2014-09-10	170	A
USGS	10128500	2014-09-11	139	A
USGS	10128500	2014-09-12	131	A
USGS	10128500	2014-09-13	127	A
USGS	10128500	2014-09-14	124	A
USGS	10128500	2014-09-15	121	A
USGS	10128500	2014-09-16	118	A
USGS	10128500	2014-09-17	115	A
USGS	10128500	2014-09-18	114	A
USGS	10128500	2014-09-19	113	A
USGS	10128500	2014-09-20	110	A
USGS	10128500	2014-09-21	109	A
USGS	10128500	2014-09-22	120	A
USGS	10128500	2014-09-23	114	A
USGS	10128500	2014-09-24	108	A
USGS	10128500	2014-09-25	105	A
USGS	10128500	2014-09-26	103	A
USGS	10128500	2014-09-27	130	A
USGS	10128500	2014-09-28	423	A
USGS	10128500	2014-09-29	325	A
USGS	10128500	2014-09-30	239	A
USGS	10128500	2014-10-01	212	A
USGS	10128500	2014-10-02	190	A
USGS	10128500	2014-10-03	174	A
USGS	10128500	2014-10-04	163	A
USGS	10128500	2014-10-05	151	A
USGS	10128500	2014-10-06	141	A
USGS	10128500	2014-10-07	133	A
USGS	10128500	2014-10-08	125	A
USGS	10128500	2014-10-09	120	A
USGS	10128500	2014-10-10	115	A
USGS	10128500	2014-10-11	111	A
USGS	10128500	2014-10-12	110	A
USGS	10128500	2014-10-13	110	A
USGS	10128500	2014-10-14	108	A
USGS	10128500	2014-10-15	107	A
USGS	10128500	2014-10-16	102	A
USGS	10128500	2014-10-17	100	A
USGS	10128500	2014-10-18	97	A
USGS	10128500	2014-10-19	95	A
USGS	10128500	2014-10-20	93	A
USGS	10128500	2014-10-21	94	A
USGS	10128500	2014-10-22	94	A
USGS	10128500	2014-10-23	90	A
USGS	10128500	2014-10-24	89	A
USGS	10128500	2014-10-25	87	A
USGS	10128500	2014-10-26	88	A
USGS	10128500	2014-10-27	87	A
USGS	10128500	2014-10-28	84	A
USGS	10128500	2014-10-29	83	A
USGS	10128500	2014-10-30	83	A
USGS	10128500	2014-10-31	83	A
USGS	10128500	2014-11-01	82	A
USGS	10128500	2014-11-02	81	A
USGS	10128500	2014-11-03	80	A
USGS	10128500	2014-11-04	76	A
USGS	10128500	2014-11-05	80	A
USGS	10128500	2014-11-06	78	A
USGS	10128500	2014-11-07	78	A
USGS	10128500	2014-11-08	76	A
USGS	10128500	2014-11-09	76	A
USGS	10128500	2014-11-10	77	A
USGS	10128500	2014-11-11	72	A
USGS	10128500	2014-11-12	71	A
USGS	10128500	2014-11-13	68	A:e
USGS	10128500	2014-11-14	75	A:e
USGS	10128500	2014-11-15	72	A:e
USGS	10128500	2014-11-16	68	A:e
USGS	10128500	2014-11-17	70	A:e
USGS	10128500	2014-11-18	72	A:e
USGS	10128500	2014-11-19	74	A:e
USGS	10128500	2014-11-20	76	A:e
USGS	10128500	2014-11-21	76	A
USGS	10128500	2014-11-22	74	A
USGS	10128500	2014-11-23	75	A
USGS	10128500	2014-11-24	74	A
USGS	10128500	2014-11-25	84	A
USGS	10128500	2014-11-26	78	A
USGS	10128500	2014-11-27	75	A
USGS	10128500	2014-11-28	73	A
USGS	10128500	2014-11-29	73	A
USGS	10128500	2014-11-30	73	A
USGS	10128500	2014-12-01	71	A
USGS	10128500	2014-12-02	70	A
USGS	10128500	2014-12-03	71	A
USGS	10128500	2014-12-04	71	A
USGS	10128500	2014-12-05	71	A
USGS	10128500	2014-12-06	70	A
USGS	10128500	2014-12-07	70	A
USGS	10128500	2014-12-08	68	A
USGS	10128500	2014-12-09	69	A
USGS	10128500	2014-12-10	68	A
USGS	10128500	2014-12-11	69	A
USGS	10128500	2014-12-12	70	A
USGS	10128500	2014-12-13	70	A
USGS	10128500	2014-12-14	69	A
USGS	10128500	2014-12-15	63	A
USGS	10128500	2014-12-16	74	A
USGS	10128500	2014-12-17	71	A
USGS	10128500	2014-12-18	68	A
USGS	10128500	2014-12-19	72	A
USGS	10128500	2014-12-20	68	A
USGS	10128500	2014-12-21	71	A
USGS	10128500	2014-12-22	74	A
USGS	10128500	2014-12-23	66	A
USGS	10128500	2014-12-24	65	A:e
USGS	10128500	2014-12-25	64	A:e
USGS	10128500	2014-12-26	63	A:e
USGS	10128500	2014-12-27	62	A:e
USGS	10128500	2014-12-28	62	A:e
USGS	10128500	2014-12-29	59	A:e
USGS	10128500	2014-12-30	57	A:e
USGS	10128500	2014-12-31	56	A:e
USGS	10128500	2015-01-01	57	A:e
USGS	10128500	2015-01-02	60	A:e
USGS	10128500	2015-01-03	59	A:e
USGS	10128500	2015-01-04	60	A:e
USGS	10128500	2015-01-05	61	A:e
USGS	10128500	2015-01-06	63	A:e
USGS	10128500	2015-01-07	62	A:e
USGS	10128500	2015-01-08	61	A:e
USGS	10128500	2015-01-09	60	A:e
USGS	10128500	2015-01-10	59	A:e
USGS	10128500	2015-01-11	60	A:e
USGS	10128500	2015-01-12	61	A:e
USGS	10128500	2015-01-13	62	A:e
USGS	10128500	2015-01-14	57	A:e
USGS	10128500	2015-01-15	58	A:e
USGS	10128500	2015-01-16	61	A:e
USGS	10128500	2015-01-17	60	A:e
USGS	10128500	2015-01-18	59	A:e
USGS	10128500	2015-01-19	62	A:e
USGS	10128500	2015-01-20	61	A:e
USGS	10128500	2015-01-21	57	A:e
USGS	10128500	2015-01-22	59	A:e
USGS	10128500	2015-01-23	61	A:e
USGS	10128500	2015-01-24	63	A:e
USGS	10128500	2015-01-25	66	A:e
USGS	10128500	2015-01-26	67	A:e
USGS	10128500	2015-01-27	69	A
USGS	10128500	2015-01-28	70	A
USGS	10128500	2015-01-29	67	A
USGS	10128500	2015-01-30	67	A
USGS	10128500	2015-01-31	68	A
USGS	10128500	2015-02-01	65	A
USGS	10128500	2015-02-02	67	A
USGS	10128500	2015-02-03	68	A
USGS	10128500	2015-02-04	74	A
USGS	10128500	2015-02-05	72	A
USGS	10128500	2015-02-06	70	A
USGS	10128500	2015-02-07	72	A
USGS	10128500	2015-02-08	73	A
USGS	10128500	2015-02-09	75	A
USGS	10128500	2015-02-10	75	A
USGS	10128500	2015-02-11	70	A
USGS	10128500	2015-02-12	71	A
USGS	10128500	2015-02-13	70	A
USGS	10128500	2015-02-14	73	A
USGS	10128500	2015-02-15	72	A
USGS	10128500	2015-02-16	70	A
USGS	10128500	2015-02-17	65	A
USGS	10128500	2015-02-18	70	A
USGS	10128500	2015-02-19	72	A
USGS	10128500	2015-02-20	73	A
USGS	10128500	2015-02-21	71	A
USGS	10128500	2015-02-22	67	A
USGS	10128500	2015-02-23	69	A
USGS	10128500	2015-02-24	83	A
USGS	10128500	2015-02-25	83	A
USGS	10128500	2015-02-26	79	A
USGS	10128500	2015-02-27	78	A
